neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,availability_365,cancellation_policy,price
6,10,1,1,1.0,1.0,1.0,4,364,0,75.0
29,7,1,2,2.0,1.0,2.0,4,0,0,160.0
29,7,1,4,1.5,1.0,4.0,4,340,1,60.0
29,7,0,9,1.5,3.0,5.0,4,343,2,223.0
29,7,1,3,1.5,1.0,3.0,4,215,1,65.0
29,7,1,4,1.5,1.0,3.0,4,52,0,100.0
29,7,1,1,1.0,1.0,1.0,4,58,0,79.0
29,7,1,5,3.5,1.0,2.0,4,347,2,55.0
29,0,0,5,1.0,2.0,2.0,4,300,2,125.0
29,7,1,2,2.5,1.0,1.0,4,345,0,55.0
29,0,0,2,1.0,2.0,2.0,4,0,0,120.0
29,0,0,4,1.0,2.0,2.0,4,16,2,100.0
29,0,0,2,1.0,0.0,1.0,4,312,2,137.0
29,7,1,2,2.5,1.0,1.0,4,326,2,65.0
6,0,1,2,1.0,1.0,1.0,4,0,0,50.0
29,7,1,2,1.0,1.0,1.0,4,356,0,80.0
29,0,0,6,2.0,3.0,3.0,4,337,2,245.0
29,7,1,2,1.0,1.0,1.0,4,44,0,50.0
29,7,1,4,3.5,1.0,2.0,4,335,2,65.0
29,7,1,3,3.5,1.0,2.0,4,327,2,65.0
29,7,1,1,1.5,1.0,1.0,4,0,0,90.0
29,0,1,2,1.0,1.0,1.0,4,340,0,80.0
29,7,1,2,1.0,1.0,1.0,4,364,0,100.0
29,7,0,8,1.0,2.0,2.0,4,360,0,349.0
29,7,1,2,1.0,1.0,1.0,4,44,0,60.0
29,7,1,2,2.0,1.0,1.0,4,68,1,45.0
29,7,1,2,1.0,1.0,2.0,4,80,0,60.0
6,0,0,3,1.0,1.0,2.0,4,328,1,90.0
29,7,1,2,1.5,1.0,1.0,4,341,2,70.0
29,7,0,6,1.5,5.0,5.0,4,346,2,300.0
29,7,0,6,1.5,3.0,4.0,4,17,2,250.0
29,7,1,4,1.0,1.0,2.0,4,42,0,100.0
29,0,0,4,1.0,2.0,2.0,4,25,2,125.0
29,7,1,2,1.0,1.0,1.0,2,160,1,75.0
29,7,0,3,1.0,2.0,2.0,4,0,1,100.0
16,7,1,2,1.0,1.0,1.0,4,279,2,60.0
16,7,1,2,1.5,1.0,1.0,4,355,1,58.0
16,7,1,2,1.0,1.0,1.0,4,49,0,105.0
16,7,1,2,1.5,1.0,1.0,4,318,1,55.0
16,0,1,2,1.0,1.0,2.0,4,0,0,40.0
16,0,1,2,1.0,1.0,1.0,4,0,0,47.0
16,8,0,4,1.0,1.0,1.0,4,46,1,85.0
16,7,0,8,1.5,4.0,4.0,4,0,2,269.0
16,7,1,2,1.0,1.0,1.0,4,32,0,55.0
16,7,1,2,1.0,1.0,1.0,3,364,0,88.0
16,7,2,1,1.0,1.0,1.0,4,257,0,31.0
16,0,1,1,1.0,1.0,1.0,4,343,0,45.0
16,7,1,1,0.5,1.0,1.0,4,311,0,45.0
16,7,1,2,1.0,1.0,1.0,4,357,2,95.0
16,7,1,1,1.0,1.0,1.0,4,67,0,50.0
16,0,0,5,1.0,3.0,3.0,4,129,1,250.0
16,7,0,6,1.5,3.0,3.0,4,0,0,170.0
16,7,1,1,1.5,1.0,1.0,4,88,2,50.0
16,7,1,2,1.0,1.0,1.0,4,9,0,75.0
16,7,0,8,1.5,4.0,4.0,4,34,2,269.0
16,0,1,1,1.0,1.0,1.0,4,249,0,55.0
16,0,0,6,2.0,2.0,2.0,4,127,1,160.0
16,7,1,1,1.0,1.0,1.0,4,69,0,35.0
16,0,1,1,2.0,1.0,1.0,4,361,0,70.0
19,0,1,1,1.0,1.0,1.0,4,356,0,40.0
8,1,1,2,1.0,1.0,2.0,4,299,1,75.0
8,1,1,2,1.0,1.0,2.0,4,248,2,75.0
8,7,1,2,1.0,1.0,1.0,4,362,2,75.0
8,7,1,2,1.5,1.0,1.0,4,177,2,60.0
19,0,1,1,1.0,1.0,1.0,4,256,0,44.0
8,0,0,2,1.0,0.0,1.0,4,0,0,75.0
8,7,1,2,1.5,1.0,2.0,4,364,2,65.0
19,7,1,5,1.0,1.0,1.0,4,365,1,105.0
19,7,1,2,1.0,1.0,1.0,4,353,0,95.0
8,7,1,1,1.0,1.0,1.0,4,207,1,45.0
19,7,1,4,1.0,1.0,2.0,4,357,0,115.0
8,7,0,5,1.5,2.0,3.0,4,148,1,150.0
8,7,1,1,2.5,1.0,1.0,4,340,0,48.0
8,7,1,2,2.5,1.0,1.0,4,361,2,50.0
19,7,1,1,1.0,1.0,1.0,4,44,0,50.0
8,0,0,3,1.0,1.0,1.0,4,0,0,100.0
8,0,0,2,1.0,1.0,1.0,4,5,0,99.0
8,0,1,1,1.0,1.0,1.0,4,360,2,55.0
8,0,0,4,1.5,2.0,2.0,4,0,2,198.0
8,0,1,2,1.0,1.0,1.0,4,331,2,55.0
8,7,1,3,1.5,1.0,1.0,4,261,2,69.0
23,7,1,2,1.0,1.0,1.0,4,365,0,45.0
8,0,1,2,1.0,1.0,1.0,4,325,2,55.0
8,7,1,1,2.5,1.0,1.0,4,285,0,60.0
8,7,1,4,2.5,1.0,2.0,4,81,1,125.0
8,0,0,2,1.0,2.0,2.0,4,341,2,120.0
19,10,1,2,1.5,1.0,1.0,4,168,0,59.0
8,10,1,1,1.0,1.0,1.0,4,192,2,73.0
19,7,1,5,2.0,1.0,1.0,4,54,1,40.0
8,0,0,2,1.0,2.0,2.0,4,80,2,120.0
8,7,1,2,0.0,1.0,1.0,4,342,1,50.0
8,0,1,2,1.0,1.0,1.0,4,324,0,65.0
8,7,1,4,1.5,1.0,1.0,4,352,1,88.0
8,0,2,1,2.0,1.0,1.0,1,340,0,60.0
8,0,0,10,2.0,5.0,7.0,4,309,2,225.0
8,0,0,4,1.0,2.0,2.0,4,9,1,250.0
8,7,1,3,1.5,1.0,1.0,4,361,2,65.0
8,7,1,2,1.5,1.0,1.0,4,347,1,70.0
8,0,1,2,1.0,1.0,1.0,4,347,0,80.0
8,7,1,4,2.0,1.0,1.0,4,318,0,81.0
8,0,1,3,1.0,1.0,2.0,4,341,1,100.0
8,7,1,1,1.0,1.0,1.0,4,88,0,79.0
8,7,1,6,2.5,1.0,4.0,4,0,2,325.0
8,7,0,6,1.0,3.0,3.0,4,65,1,84.0
8,0,1,3,1.0,1.0,2.0,4,201,1,70.0
8,0,1,2,1.0,1.0,1.0,4,42,0,74.0
8,0,1,2,1.0,1.0,1.0,4,350,1,70.0
8,7,1,4,2.5,1.0,2.0,4,318,2,65.0
8,7,1,2,1.5,1.0,1.0,4,348,1,70.0
8,7,1,2,2.0,1.0,1.0,4,322,1,60.0
8,0,1,2,1.0,1.0,2.0,4,83,1,90.0
8,0,1,1,1.0,1.0,1.0,4,146,1,45.0
8,3,1,2,1.0,1.0,1.0,4,0,1,59.0
8,7,1,2,0.0,1.0,0.0,4,352,0,57.0
8,7,1,3,2.5,1.0,3.0,4,313,2,55.0
8,0,1,2,1.0,1.0,1.0,4,0,0,65.0
8,0,1,1,1.0,1.0,1.0,4,0,0,70.0
19,7,1,1,1.5,1.0,1.0,4,336,0,51.0
8,7,1,3,1.0,1.0,2.0,4,277,0,83.0
8,7,1,3,2.0,1.0,2.0,4,277,0,75.0
8,7,1,2,2.0,1.0,1.0,4,345,1,73.0
8,7,0,4,2.0,2.0,2.0,4,6,2,120.0
8,0,1,2,1.0,1.0,1.0,4,340,1,105.0
8,0,1,2,1.0,1.0,1.0,4,31,2,60.0
8,3,1,2,1.0,1.0,1.0,4,19,0,115.0
8,0,1,1,0.0,1.0,1.0,4,0,2,60.0
8,0,1,1,1.0,1.0,1.0,4,345,0,165.0
19,10,1,2,1.5,1.0,1.0,4,155,0,59.0
8,0,1,2,1.0,1.0,1.0,4,318,0,90.0
8,7,1,2,1.0,1.0,1.0,4,337,0,140.0
8,0,0,4,1.0,3.0,2.0,4,248,0,120.0
8,0,1,2,1.0,1.0,1.0,4,361,2,65.0
8,3,1,2,1.0,1.0,1.0,2,345,1,70.0
8,7,1,2,1.0,1.0,1.0,4,338,0,100.0
8,7,1,2,1.0,1.0,1.0,4,363,2,65.0
19,7,1,2,1.0,1.0,1.0,4,176,1,55.0
19,0,0,4,1.0,3.0,4.0,4,309,1,179.0
8,0,0,6,1.0,3.0,3.0,4,0,0,200.0
8,0,0,3,1.0,1.0,2.0,4,74,0,85.0
8,7,1,5,1.0,1.0,2.0,4,350,0,75.0
19,0,1,3,1.0,1.0,3.0,4,309,1,119.0
8,0,1,2,1.0,1.0,1.0,4,125,0,75.0
8,0,0,4,1.0,2.0,3.0,4,299,1,109.0
23,7,1,2,1.0,1.0,2.0,4,106,1,45.0
8,7,1,3,1.0,1.0,1.0,4,270,0,76.0
8,0,1,1,1.0,1.0,1.0,4,0,0,45.0
8,0,1,1,1.0,1.0,1.0,4,319,2,49.0
8,0,1,1,1.0,1.0,1.0,4,340,2,49.0
8,0,0,3,1.0,2.0,2.0,4,101,2,96.0
8,3,1,1,1.0,1.0,1.0,4,310,2,89.0
8,7,1,5,1.0,1.0,1.0,4,40,0,100.0
8,10,1,2,1.0,1.0,2.0,4,11,1,55.0
8,7,1,2,1.0,1.0,2.0,4,365,0,150.0
8,0,0,2,1.0,1.0,1.0,4,0,2,200.0
8,0,1,1,1.0,1.0,1.0,0,333,1,35.0
8,0,1,2,1.0,1.0,1.0,4,362,2,68.0
8,0,1,2,2.0,1.0,1.0,4,243,1,80.0
8,0,1,2,1.0,1.0,1.0,4,353,2,65.0
8,0,1,2,1.0,1.0,2.0,4,336,1,135.0
8,0,1,2,1.0,1.0,1.0,4,236,0,69.0
8,0,1,2,1.0,1.0,1.0,4,67,2,50.0
8,7,1,2,1.0,1.0,1.0,4,151,1,76.0
23,7,1,3,1.0,1.0,2.0,4,358,0,79.0
8,0,1,2,1.0,1.0,1.0,4,365,1,100.0
8,7,1,2,2.0,1.0,1.0,4,311,1,82.0
8,3,1,2,1.0,1.0,1.0,4,358,1,80.0
8,0,0,4,2.0,2.0,2.0,4,0,2,160.0
8,0,1,2,1.0,1.0,1.0,4,96,1,60.0
8,7,0,2,1.0,1.0,1.0,4,248,1,95.0
8,0,0,6,1.0,2.0,3.0,4,279,1,144.0
8,0,1,1,1.0,1.0,1.0,4,34,2,45.0
8,0,1,1,1.0,1.0,1.0,0,0,0,100.0
8,0,1,2,1.0,1.0,1.0,4,365,1,135.0
8,0,0,3,1.0,2.0,2.0,4,65,0,150.0
8,0,1,2,1.0,1.0,1.0,2,305,2,44.0
8,7,1,2,1.5,1.0,2.0,4,323,1,65.0
8,3,0,5,1.0,2.0,2.0,4,336,2,189.0
8,0,1,2,1.0,1.0,1.0,4,361,2,55.0
8,7,1,2,1.5,1.0,1.0,4,351,2,65.0
23,3,1,2,1.0,1.0,1.0,4,72,0,65.0
8,0,1,1,1.0,1.0,1.0,4,311,2,49.0
8,0,1,2,1.0,1.0,1.0,4,340,2,45.0
8,0,1,1,1.0,1.0,1.0,4,0,0,60.0
8,0,1,2,1.0,1.0,1.0,4,330,2,55.0
8,0,1,2,1.0,1.0,1.0,4,335,0,65.0
8,0,1,2,1.0,1.0,1.0,4,86,1,70.0
19,7,1,1,1.0,1.0,1.0,4,281,1,40.0
8,7,2,1,1.0,1.0,1.0,3,356,1,80.0
8,5,0,6,1.0,2.0,3.0,4,0,1,153.0
19,7,1,1,1.0,1.0,1.0,4,347,1,45.0
8,0,0,9,1.0,3.0,5.0,4,342,0,160.0
8,0,0,4,1.0,2.0,2.0,4,306,2,125.0
8,0,1,1,1.0,1.0,1.0,4,356,2,63.0
8,0,1,1,1.0,1.0,1.0,4,356,2,49.0
19,0,1,2,1.0,1.0,2.0,4,256,1,72.0
8,0,0,5,1.0,2.0,2.0,4,274,0,130.0
19,0,1,1,1.0,1.0,1.0,4,248,1,56.0
8,0,1,1,1.0,1.0,1.0,4,332,1,70.0
8,7,0,9,2.0,4.0,4.0,4,17,2,175.0
8,0,0,6,1.5,3.0,2.0,4,279,1,300.0
8,0,0,5,1.0,2.0,3.0,4,322,2,125.0
8,0,1,2,1.0,1.0,1.0,4,117,0,80.0
8,0,1,1,1.0,1.0,1.0,4,344,2,100.0
8,0,1,2,1.0,1.0,1.0,4,365,2,65.0
8,0,1,2,1.0,1.0,1.0,4,347,2,72.0
8,0,1,2,1.0,1.0,1.0,4,334,2,68.0
8,7,1,2,2.5,1.0,1.0,4,329,1,70.0
8,0,0,4,1.0,2.0,2.0,4,326,2,125.0
8,3,0,4,2.0,2.0,2.0,4,7,1,150.0
8,0,1,1,1.0,1.0,1.0,4,248,0,65.0
8,0,1,1,1.0,1.0,1.0,4,338,1,70.0
19,7,1,2,1.5,1.0,1.0,0,346,1,52.0
8,0,0,6,1.0,3.0,3.0,4,277,1,165.0
8,0,1,2,1.0,1.0,1.0,4,307,1,80.0
8,0,1,2,1.0,1.0,2.0,4,360,1,135.0
8,10,1,2,1.0,1.0,1.0,4,0,1,60.0
8,7,1,3,1.5,1.0,2.0,4,160,0,35.0
8,0,1,1,1.0,1.0,1.0,4,359,1,46.0
8,0,1,2,1.0,1.0,2.0,4,0,1,100.0
8,7,1,1,1.0,1.0,1.0,4,183,0,47.0
8,7,1,4,1.0,1.0,2.0,4,171,1,96.0
8,0,0,6,1.0,3.0,3.0,4,337,2,126.0
8,7,1,3,2.0,1.0,2.0,4,269,0,77.0
8,10,0,6,1.5,2.0,2.0,4,132,2,165.0
8,0,0,6,1.0,2.0,4.0,4,38,2,142.0
8,0,0,4,1.0,2.0,2.0,4,0,0,175.0
8,0,1,1,1.0,1.0,1.0,4,311,2,59.0
8,1,0,4,1.5,2.0,2.0,4,285,2,135.0
8,0,1,1,1.0,1.0,1.0,4,340,2,39.0
8,8,0,2,1.0,1.0,1.0,4,248,1,250.0
23,7,1,4,1.0,1.0,2.0,4,357,0,88.0
8,7,1,2,1.5,1.0,1.0,4,248,0,60.0
8,7,1,3,2.0,1.0,3.0,4,0,0,68.0
8,0,1,1,1.0,1.0,1.0,4,321,1,56.0
8,7,1,3,1.5,1.0,1.0,4,291,2,79.0
8,7,1,3,2.0,1.0,2.0,4,258,0,63.0
8,0,1,1,1.0,1.0,1.0,4,365,2,55.0
8,1,1,2,2.5,1.0,1.0,4,327,0,100.0
8,7,0,4,1.0,1.0,3.0,4,315,1,150.0
8,7,0,6,3.0,3.0,3.0,4,207,1,300.0
8,0,0,6,2.5,2.0,3.0,4,313,2,168.0
8,7,1,2,1.0,1.0,1.0,4,3,2,150.0
8,7,1,2,1.0,1.0,1.0,4,258,2,79.0
8,7,1,1,1.0,1.0,1.0,4,108,2,73.0
19,7,1,2,1.0,1.0,1.0,0,361,2,65.0
8,0,0,6,2.5,3.0,3.0,4,315,1,275.0
8,7,1,2,2.0,1.0,1.0,4,248,2,78.0
8,0,1,1,1.0,1.0,1.0,4,341,2,52.0
8,0,1,2,1.0,1.0,1.0,4,276,0,39.0
23,0,1,2,1.0,1.0,1.0,4,365,0,100.0
8,0,1,2,1.0,1.0,1.0,4,0,1,60.0
8,7,1,2,2.5,1.0,1.0,4,275,0,65.0
8,3,0,4,1.0,2.0,2.0,4,0,0,100.0
8,0,1,2,1.0,1.0,1.0,4,0,0,60.0
8,0,1,1,1.0,1.0,1.0,0,320,1,40.0
8,0,0,4,1.0,2.0,2.0,4,42,2,175.0
8,3,1,2,1.0,1.0,1.0,4,138,1,108.0
8,7,1,2,1.0,1.0,1.0,4,363,2,65.0
8,0,0,4,1.0,2.0,2.0,4,329,2,144.0
8,7,1,3,1.5,1.0,1.0,4,336,2,79.0
8,3,1,1,1.0,1.0,1.0,4,68,2,60.0
8,7,1,2,1.0,1.0,1.0,4,330,2,150.0
8,0,1,2,1.0,1.0,1.0,4,93,0,80.0
8,7,0,14,2.5,5.0,8.0,4,261,2,395.0
8,0,1,1,1.0,1.0,1.0,4,325,2,55.0
8,0,0,6,1.0,3.0,3.0,4,224,2,164.0
8,0,1,1,1.0,1.0,1.0,4,259,1,70.0
8,0,1,1,1.0,1.0,1.0,4,217,1,58.0
8,3,0,4,1.0,3.0,3.0,4,40,1,150.0
8,0,1,1,1.0,1.0,1.0,4,0,1,76.0
8,0,0,4,1.0,1.0,1.0,4,329,1,130.0
8,0,0,4,2.0,2.0,2.0,4,170,1,180.0
8,0,1,1,1.0,1.0,1.0,4,73,2,35.0
8,3,2,1,1.0,1.0,1.0,4,0,0,51.0
8,7,0,8,2.0,4.0,4.0,4,353,2,225.0
8,0,2,1,1.0,1.0,1.0,4,0,0,29.0
8,0,0,7,1.0,3.0,4.0,4,342,2,199.0
8,7,1,2,2.5,1.0,1.0,2,336,0,75.0
8,7,0,5,1.0,3.0,3.0,4,130,1,84.0
25,0,0,3,1.0,1.0,1.0,4,117,2,169.0
25,0,0,4,2.0,2.0,2.0,4,203,1,129.0
25,3,0,2,1.0,1.0,2.0,4,0,0,200.0
25,0,1,2,1.0,1.0,1.0,0,26,0,125.0
25,0,0,6,1.0,2.0,2.0,4,306,2,295.0
25,0,0,5,2.0,2.0,2.0,4,5,0,349.0
25,0,0,3,1.0,1.0,1.0,4,179,2,189.0
25,0,0,5,2.0,2.0,2.0,4,117,2,199.0
25,0,0,3,1.0,1.0,1.0,4,176,2,169.0
25,0,0,5,5.0,2.0,2.0,4,179,2,399.0
25,8,0,2,1.0,1.0,1.0,4,241,0,250.0
25,0,0,4,1.0,1.0,2.0,4,27,1,229.0
25,0,0,4,2.0,2.0,2.0,4,0,0,3000.0
25,0,0,3,1.0,1.0,1.0,4,117,2,169.0
25,0,0,3,1.0,1.0,1.0,4,0,0,199.0
25,8,0,2,1.0,0.0,1.0,4,3,1,209.0
25,0,0,2,1.0,1.0,1.0,4,179,3,299.0
25,0,0,6,2.0,3.0,4.0,4,72,1,389.0
25,0,0,5,2.0,2.0,3.0,4,0,1,603.0
25,0,0,4,2.0,2.0,3.0,4,353,0,500.0
25,0,0,6,3.0,3.0,4.0,4,249,2,600.0
25,0,0,3,1.0,1.0,1.0,4,114,2,169.0
25,0,0,2,1.0,1.0,1.0,4,1,2,295.0
25,0,0,3,1.0,1.0,1.0,4,267,0,214.0
25,0,0,3,1.0,1.0,1.0,4,117,2,169.0
25,0,0,4,2.0,2.0,2.0,4,0,0,400.0
25,0,1,2,1.0,1.0,1.0,4,278,2,145.0
25,0,0,6,2.0,3.0,3.0,4,113,2,379.0
25,0,0,3,1.0,1.0,1.0,4,117,2,169.0
25,0,0,6,2.0,3.0,3.0,4,108,2,279.0
25,0,0,6,2.0,3.0,2.0,4,117,2,279.0
25,0,0,4,2.0,2.0,2.0,4,0,0,200.0
25,0,1,2,1.0,1.0,1.0,4,333,1,179.0
25,0,0,6,2.0,3.0,3.0,4,117,2,279.0
25,0,0,3,1.0,1.0,1.0,4,5,1,350.0
25,8,0,3,1.0,0.0,1.0,4,14,1,185.0
25,0,0,5,2.0,2.0,2.0,4,117,2,199.0
25,0,0,3,1.0,1.0,2.0,4,145,1,285.0
25,0,0,6,2.0,3.0,3.0,4,111,2,279.0
25,3,0,4,2.0,2.0,2.0,4,337,2,390.0
25,0,1,2,1.0,1.0,1.0,4,24,0,125.0
25,0,0,5,2.0,2.0,3.0,4,166,1,361.0
25,0,1,2,1.0,1.0,1.0,4,0,0,500.0
25,0,0,4,1.0,1.0,1.0,4,305,2,249.0
25,7,1,2,1.0,1.0,1.0,4,56,1,115.0
25,0,0,2,1.0,1.0,1.0,4,19,1,180.0
25,0,0,2,1.0,1.0,1.0,4,32,0,1250.0
25,0,0,6,2.0,3.0,4.0,4,136,1,506.0
25,0,0,6,1.0,2.0,2.0,4,283,2,250.0
25,0,0,3,1.0,1.0,2.0,4,144,1,285.0
25,0,0,2,1.0,0.0,1.0,4,97,2,190.0
25,0,0,5,2.0,2.0,3.0,4,0,1,603.0
25,0,0,5,2.0,2.0,2.0,4,333,1,400.0
25,0,0,5,2.0,2.0,3.0,4,141,1,402.0
25,0,0,4,1.0,1.0,1.0,3,359,2,249.0
25,0,0,6,2.0,3.0,4.0,4,137,1,506.0
25,0,0,4,1.0,1.0,1.0,4,364,2,200.0
25,0,0,2,1.0,0.0,1.0,4,55,1,175.0
25,0,0,4,1.0,1.0,2.0,4,0,0,225.0
25,0,0,4,1.0,1.0,2.0,4,42,2,199.0
25,0,0,2,1.0,0.0,1.0,4,62,2,245.0
25,0,0,3,1.0,0.0,1.0,4,279,2,199.0
25,9,1,2,6.0,1.0,1.0,4,348,2,220.0
25,0,0,5,2.0,2.0,2.0,4,0,0,240.0
25,0,0,4,1.0,1.0,1.0,4,330,2,189.0
25,3,0,4,2.0,2.0,2.0,4,357,2,700.0
25,7,1,2,1.0,1.0,1.0,4,313,0,75.0
25,0,1,3,1.0,1.0,1.0,4,298,1,109.0
25,0,1,2,1.0,1.0,1.0,4,87,1,119.0
25,0,1,2,1.0,1.0,1.0,4,326,0,100.0
25,0,1,2,1.0,1.0,1.0,4,71,1,99.0
25,7,1,2,1.0,1.0,1.0,4,0,1,65.0
25,7,2,2,1.0,1.0,1.0,4,199,0,75.0
25,0,1,4,1.0,1.0,2.0,2,71,1,45.0
25,7,1,2,1.0,1.0,1.0,4,59,2,128.0
25,7,1,2,1.0,1.0,1.0,4,79,2,118.0
25,0,1,2,1.0,1.0,1.0,4,352,1,135.0
25,0,0,7,1.0,2.0,5.0,4,160,2,250.0
25,3,0,5,2.0,2.0,2.0,4,354,2,300.0
25,7,1,1,1.0,1.0,1.0,4,331,1,95.0
25,3,0,3,1.0,1.0,1.0,4,0,1,189.0
25,0,1,2,1.0,1.0,1.0,4,101,1,125.0
25,3,0,4,1.0,2.0,2.0,4,178,2,99.0
25,7,1,2,2.0,1.0,1.0,4,22,1,130.0
25,0,0,5,1.0,2.0,2.0,4,336,2,250.0
25,3,0,3,1.0,1.0,2.0,4,143,0,147.0
25,0,0,6,2.0,3.0,6.0,4,312,2,299.0
25,7,0,5,1.5,2.0,2.0,4,0,2,140.0
25,3,0,2,1.0,1.0,1.0,4,2,1,170.0
25,3,0,3,1.0,1.0,1.0,4,333,0,180.0
25,0,0,4,1.0,1.0,2.0,4,360,0,300.0
25,0,0,3,1.0,2.0,2.0,4,7,1,119.0
25,0,1,2,1.0,1.0,1.0,2,314,0,110.0
25,0,2,1,1.0,1.0,1.0,0,363,2,159.0
25,3,1,1,1.0,1.0,1.0,4,355,2,100.0
25,0,0,8,2.0,4.0,4.0,4,331,2,500.0
25,7,0,2,1.0,1.0,1.0,4,0,1,190.0
25,7,1,2,1.5,1.0,1.0,4,314,1,130.0
25,3,1,2,1.0,1.0,1.0,4,262,2,110.0
25,7,1,2,2.5,1.0,1.0,4,305,1,125.0
25,3,0,3,1.0,1.0,1.0,4,0,1,150.0
25,0,0,2,1.0,1.0,1.0,4,73,1,160.0
25,3,0,4,2.0,2.0,2.0,4,7,1,250.0
25,0,0,1,1.0,1.0,1.0,4,0,0,134.0
25,0,1,1,1.0,1.0,1.0,4,61,0,105.0
25,0,1,3,1.0,1.0,2.0,4,293,1,150.0
25,0,0,3,1.0,2.0,2.0,4,0,0,200.0
25,0,0,7,1.0,3.0,3.0,4,272,2,275.0
25,7,0,6,2.5,3.0,3.0,4,248,2,450.0
25,0,0,3,1.0,1.0,1.0,4,6,1,150.0
25,7,1,2,1.0,1.0,1.0,4,0,1,105.0
25,7,1,2,1.0,1.0,1.0,4,343,0,75.0
25,0,0,4,1.0,1.0,1.0,4,332,2,143.0
25,10,1,2,1.5,1.0,1.0,4,200,2,130.0
25,3,1,2,2.0,1.0,1.0,4,68,1,120.0
25,7,0,10,2.0,3.0,7.0,4,0,2,199.0
25,3,2,1,1.0,1.0,1.0,3,357,2,89.0
25,3,0,4,2.0,2.0,2.0,4,2,1,250.0
25,0,0,2,1.0,1.0,1.0,4,0,2,175.0
25,0,0,4,1.0,2.0,2.0,4,0,0,200.0
25,7,0,10,1.5,3.0,3.0,4,245,2,225.0
25,0,0,4,1.0,2.0,2.0,4,331,2,245.0
25,0,1,1,1.0,1.0,1.0,4,0,0,85.0
25,0,0,2,1.0,0.0,1.0,4,129,0,300.0
25,3,1,2,1.0,1.0,1.0,4,64,2,128.0
25,3,0,6,2.0,2.0,2.0,4,325,2,175.0
25,0,0,4,1.0,2.0,2.0,4,331,2,185.0
25,3,0,4,2.0,2.0,3.0,4,0,0,159.0
25,0,1,3,1.0,1.0,2.0,4,53,0,115.0
25,0,0,2,1.0,1.0,1.0,4,0,1,149.0
25,0,0,4,1.0,2.0,1.0,2,309,1,159.0
25,0,1,1,1.5,1.0,1.0,4,345,1,103.0
25,7,1,2,1.0,1.0,1.0,4,254,0,69.0
25,0,0,4,1.0,1.0,1.0,4,327,2,220.0
25,0,0,2,2.0,1.0,1.0,4,0,0,135.0
25,3,1,2,1.0,1.0,2.0,4,296,1,90.0
25,7,1,2,1.0,1.0,1.0,4,312,1,75.0
25,0,1,1,1.0,1.0,1.0,4,0,0,57.0
25,0,1,2,1.0,1.0,1.0,4,51,1,90.0
25,7,0,7,2.5,4.0,4.0,4,354,1,391.0
25,3,0,4,2.0,2.0,2.0,4,3,2,280.0
25,7,0,5,2.0,2.0,3.0,4,0,0,350.0
25,7,0,10,1.5,5.0,6.0,4,336,2,700.0
25,8,1,1,1.0,1.0,1.0,4,356,2,150.0
25,0,0,2,1.0,1.0,1.0,4,251,2,175.0
25,3,0,4,1.0,2.0,2.0,4,324,2,99.0
25,7,1,2,1.0,1.0,1.0,4,143,2,150.0
25,0,0,4,2.0,2.0,2.0,4,311,1,250.0
25,10,0,14,2.0,5.0,8.0,4,59,2,299.0
25,0,0,2,1.0,1.0,1.0,4,318,0,150.0
25,0,0,3,1.0,1.0,2.0,4,0,0,200.0
25,0,0,2,1.0,1.0,1.0,4,302,1,150.0
25,0,0,8,4.0,4.0,4.0,4,312,1,500.0
25,0,0,4,1.0,2.0,2.0,4,319,2,150.0
25,0,0,4,1.0,1.0,1.0,4,325,2,189.0
25,3,0,2,1.0,0.0,1.0,4,0,0,140.0
25,0,0,2,1.0,1.0,1.0,4,345,0,320.0
25,3,1,3,1.0,1.0,1.0,4,355,1,200.0
25,3,0,6,2.0,2.0,2.0,4,360,2,500.0
25,0,0,3,1.0,1.0,1.0,4,185,0,145.0
25,0,0,2,1.0,1.0,1.0,4,0,0,140.0
25,0,0,6,1.0,2.0,3.0,4,325,2,200.0
25,9,1,2,5.0,1.0,1.0,4,345,2,130.0
25,0,0,4,1.0,1.0,2.0,4,3,0,150.0
25,0,0,3,1.0,2.0,2.0,4,12,2,150.0
25,10,1,2,1.0,1.0,1.0,4,285,1,155.0
25,0,0,3,1.0,1.0,1.0,4,281,1,120.0
25,9,1,2,6.0,1.0,1.0,4,346,2,144.0
25,3,0,2,1.0,1.0,1.0,4,9,0,159.0
25,7,0,9,2.0,3.0,5.0,4,14,0,1000.0
25,0,0,4,1.0,2.0,2.0,4,137,2,165.0
25,0,0,4,1.0,1.0,2.0,4,71,2,175.0
25,7,0,4,1.5,2.0,2.0,4,356,1,300.0
25,9,1,2,5.0,1.0,1.0,4,344,2,105.0
25,7,0,8,2.0,2.0,3.0,4,311,2,199.0
25,9,1,2,5.0,1.0,1.0,4,337,2,95.0
25,0,1,2,1.0,1.0,1.0,4,310,0,100.0
25,0,0,10,2.0,3.0,7.0,4,313,2,325.0
25,3,0,6,2.0,2.0,3.0,4,64,2,330.0
25,9,1,2,6.0,1.0,1.0,4,348,2,144.0
25,0,0,6,1.0,2.0,3.0,4,335,2,250.0
25,9,1,2,5.0,1.0,1.0,4,342,2,95.0
25,3,1,2,1.0,1.0,1.0,4,76,2,118.0
25,0,0,4,2.0,2.0,2.0,4,0,2,500.0
25,0,0,6,1.5,2.0,2.0,4,0,0,290.0
